SYS_ID	FKS_META_T	SHORT_DSC	LGC_ID	INACTV_IND	CATEGORY_ID	OTHER_CD	LONG_DSC
995	FMY_STGC	Income source adequate	0006	N	 	 	 
996	FMY_STGC	Awareness of age appropriate development	0007	N	 	 	 
997	FMY_STGC	Appropriate involvement with child	0008	N	 	 	 
998	FMY_STGC	Clean/safe home and yard	0009	N	 	 	 
999	FMY_STGC	Cooperative	0010	N	 	 	 
1000	FMY_STGC	Employed	0011	N	 	 	 
1001	FMY_STGC	Extended Family/Friend Support	0012	N	 	 	 
1002	FMY_STGC	Goal Setting/Planning Skills	0013	N	 	 	 
1003	FMY_STGC	Emotionally healthy	0014	N	 	 	 
1004	FMY_STGC	Physically healthy	0015	N	 	 	 
1005	FMY_STGC	Good Parent/Child Bonding	0016	N	 	 	 
1006	FMY_STGC	Parenting Skills	0017	N	 	 	 
1007	FMY_STGC	Self-esteem	0018	N	 	 	 
1008	FMY_STGC	Social skills	0019	N	 	 	 
1009	FMY_STGC	Insight into family problems	0020	N	 	 	 
1010	FMY_STGC	Intact family	0021	N	 	 	 
1011	FMY_STGC	Law-abiding	0022	N	 	 	 
1012	FMY_STGC	Motivated to solve problems	0023	N	 	 	 
1013	FMY_STGC	No known prior abuse/neglect record	0024	N	 	 	 
1014	FMY_STGC	Disciplines appropriately	0025	N	 	 	 
1015	FMY_STGC	Free from alcohol/drug dependency	0026	N	 	 	 
1016	FMY_STGC	Positive attitude	0027	N	 	 	 
1017	FMY_STGC	Realistic expectations of child	0028	N	 	 	 
1018	FMY_STGC	Relates appropriately to parents/adults	0029	N	 	 	 
1019	FMY_STGC	Transportation Available	0030	N	 	 	 
1020	FMY_STGC	Community support utilized	0031	N	 	 	 
1021	FMY_STGC	Willingness to accept services	0032	N	 	 	 
1022	FMY_STGC	Willingness to change	0033	N	 	 	 
5479	FMY_STGC	Child doing well in school	0034	N	 	 	 
5758	FMY_STGC	Good communication skills	0035	N	 	 	 
5759	FMY_STGC	Parent shows empathy for the child	0036	N	 	 	 
5760	FMY_STGC	Child shows comfort in parent's presence	0037	N	 	 	 
5761	FMY_STGC	Parent raised child a significant time	0038	N	 	 	 
5762	FMY_STGC	In the past, parent met child's needs	0039	N	 	 	 
5763	FMY_STGC	Accepts rsponsblty for parntng prblms	0040	N	 	 	 
5764	FMY_STGC	Family heritage includes shared parnting	0041	N	 	 	 
5765	FMY_STGC	Parnt's chldhd needs were met adequately	0042	N	 	 	 
5766	FMY_STGC	Has consistent employment history	0043	N	 	 	 
5767	FMY_STGC	High school graduate or equivalent	0044	N	 	 	 
5768	FMY_STGC	Employable skills	0045	N	 	 	 
5769	FMY_STGC	Child shows age-appropriate development	0046	N	 	 	 
1023	FNCT_SPC	Adoptions	0001	N	 	 	 
1024	FNCT_SPC	After Hours Emergency Response	0002	N	 	 	 
1025	FNCT_SPC	Court Officer	0003	N	 	 	 
1026	FNCT_SPC	Cultural Specialty: Asian/Pacific	0004	N	 	 	 
1027	FNCT_SPC	Cultural Specialty: Black Family	0005	N	 	 	 
1028	FNCT_SPC	Cultural Specialty: Indian	0006	N	 	 	 
1029	FNCT_SPC	Cultural Specialty: Latino/Hispanic	0007	N	 	 	 
1030	FNCT_SPC	Dependency Investigation	0008	N	 	 	 
1031	FNCT_SPC	Dual Diagnosis Children	0009	N	 	 	 
1032	FNCT_SPC	Emergency Response	0010	N	 	 	 
1033	FNCT_SPC	Family Maintenance/Court	0011	N	 	 	 
1034	FNCT_SPC	Family Maintenance/Voluntary	0012	N	 	 	 
1035	FNCT_SPC	Family Preservation Program	0013	N	 	 	 
1036	FNCT_SPC	Family Reunification/Court	0014	N	 	 	 
1037	FNCT_SPC	Family Reunification/Voluntary	0015	N	 	 	 
1038	FNCT_SPC	Hard to Place Children	0016	N	 	 	 
1039	FNCT_SPC	Hearing Impaired Children/Family	0017	N	 	 	 
1040	FNCT_SPC	High Risk	0018	N	 	 	 
1041	FNCT_SPC	HIV Counseling	0019	N	 	 	 
1042	FNCT_SPC	ICPC Coordinator	0020	N	 	 	 
1043	FNCT_SPC	Independent Living	0021	N	 	 	 
1044	FNCT_SPC	Institutionalized Custodial Care	0022	N	 	 	 
1045	FNCT_SPC	Intake and Detention Control	0023	N	 	 	 
1046	FNCT_SPC	Intake Screening/Child Abuse Hotline	0024	N	 	 	 
1047	FNCT_SPC	Medically Fragile Children	0025	N	 	 	 
1048	FNCT_SPC	Parenting Training	0026	N	 	 	 
1049	FNCT_SPC	Permanent Placement	0027	N	 	 	 
1050	FNCT_SPC	Physically Disabled Children	0028	N	 	 	 
1051	FNCT_SPC	Pregnant Minor/Minor Parent	0029	N	 	 	 
1052	FNCT_SPC	Sexual Abuse	0030	N	 	 	 
1053	FNCT_SPC	Substance Exposed Children	0031	N	 	 	 
1054	FNCT_SPC	T&D Homemaker	0032	N	 	 	 
1055	FNCT_SPC	Undocumented Children	0033	N	 	 	 
1061	GOAL_TPC	Adoption	0001	N	 	02	 
1062	GOAL_TPC	Adoption With Sibling(s)	0002	N	 	03	 
1063	GOAL_TPC	Legal Guardianship	0003	N	 	04	 
1064	GOAL_TPC	Long Term Foster Care with Non-Relative	0004	N	 	07	 
1065	GOAL_TPC	Long Term Foster Care with Relative	0005	N	 	06	 
1066	GOAL_TPC	Remain Home	0006	N	 	08	 
1067	GOAL_TPC	Return Home	0007	N	 	01	 
5379	GOAL_TPC	Maintain minor with Guardian	0008	N	 	04	 
5441	GOAL_TPC	Self-Maintenance	0009	N	 	05	 
6526	GOAL_TPC	Tribal Customary Adoption	0010	N	 	09	 
6544	GOAL_TPC	Permanent Connections for Independence	0011	N	 	10	 
6886	GRADMTHC	College	0010	N	 	 	 
6887	GRADMTHC	High School	0020	N	 	 	 
6888	GRADMTHC	Vocational/Trade School	0030	N	 	 	 
6889	GRADMTHC	Unknown at Conversion	0040	Y	 	 	 
6890	GRADMTHC	AB216	0100	N	6887	 	 
6891	GRADMTHC	Certificate of Completion	0110	N	6887	 	 
6892	GRADMTHC	Diploma	0120	N	6887	 	 
6893	GRADMTHC	Diploma with Exemption from CAHSEE	0130	N	6887	 	 
6894	GRADMTHC	GED	0140	N	6887	 	 
6895	GRADMTHC	Other	0190	N	6887	 	 
6896	GRADMTHC	Associates Degree	0200	N	6886	 	 
6897	GRADMTHC	Bachelors Degree	0210	N	6886	 	 
6898	GRADMTHC	Certificate Program	0220	N	6886	 	 
6899	GRADMTHC	Doctoral Degree	0230	N	6886	 	 
6900	GRADMTHC	Masters Degree	0240	N	6886	 	 
6901	GRADMTHC	Other	0290	N	6886	 	 
6902	GRADMTHC	Completed	0300	N	6888	 	 
6903	GRADMTHC	Other	0390	N	6888	 	 
1068	GVR_ENTC	Alameda	01	N	 	Y	 
1069	GVR_ENTC	Alpine	02	N	 	 	 
1070	GVR_ENTC	Amador	03	N	 	 	 
1071	GVR_ENTC	Butte	04	N	 	 	 
1072	GVR_ENTC	Calaveras	05	N	 	 	 
1073	GVR_ENTC	Colusa	06	N	 	 	 
1074	GVR_ENTC	Contra Costa	07	N	 	Y	 
1075	GVR_ENTC	Del Norte	08	N	 	 	 
1076	GVR_ENTC	El Dorado	09	N	 	 	 
1077	GVR_ENTC	Fresno	10	N	 	Y	 
1078	GVR_ENTC	Glenn	11	N	 	 	 
1079	GVR_ENTC	Humboldt	12	N	 	 	 
1080	GVR_ENTC	Imperial	13	N	 	 	 
1081	GVR_ENTC	Inyo	14	N	 	 	 
1082	GVR_ENTC	Kern	15	N	 	 	 
1083	GVR_ENTC	Kings	16	N	 	 	 
1084	GVR_ENTC	Lake	17	N	 	 	 
1085	GVR_ENTC	Lassen	18	N	 	 	 
1086	GVR_ENTC	Los Angeles	19	N	 	 	 
1087	GVR_ENTC	Madera	20	N	 	 	 
1088	GVR_ENTC	Marin	21	N	 	 	 
1089	GVR_ENTC	Mariposa	22	N	 	 	 
1090	GVR_ENTC	Mendocino	23	N	 	 	 
1091	GVR_ENTC	Merced	24	N	 	 	 
1092	GVR_ENTC	Modoc	25	N	 	 	 
1093	GVR_ENTC	Mono	26	N	 	 	 
1094	GVR_ENTC	Monterey	27	N	 	 	 
1095	GVR_ENTC	Napa	28	N	 	 	 
1096	GVR_ENTC	Nevada	29	N	 	 	 
1097	GVR_ENTC	Orange	30	N	 	Y	 
1098	GVR_ENTC	Placer	31	N	 	Y	 
1099	GVR_ENTC	Plumas	32	N	 	 	 
1100	GVR_ENTC	Riverside	33	N	 	 	 
1101	GVR_ENTC	Sacramento	34	N	 	 	 
1102	GVR_ENTC	San Benito	35	N	 	 	 
1103	GVR_ENTC	San Bernardino	36	N	 	 	 
1104	GVR_ENTC	San Diego	37	N	 	Y	 
1105	GVR_ENTC	San Francisco	38	N	 	Y	 
1106	GVR_ENTC	San Joaquin	39	N	 	 	 
1107	GVR_ENTC	San Luis Obispo	40	N	 	Y	 
1108	GVR_ENTC	San Mateo	41	N	 	Y	 
1109	GVR_ENTC	Santa Barbara	42	N	 	Y	 
1110	GVR_ENTC	Santa Clara	43	N	 	Y	 
1111	GVR_ENTC	Santa Cruz	44	N	 	Y	 
1112	GVR_ENTC	Shasta	45	N	 	 	 
1113	GVR_ENTC	Sierra	46	N	 	 	 
1114	GVR_ENTC	Siskiyou	47	N	 	 	 
1115	GVR_ENTC	Solano	48	N	 	Y	 
1116	GVR_ENTC	Sonoma	49	N	 	Y	 
1117	GVR_ENTC	Stanislaus	50	N	 	 	 
1118	GVR_ENTC	Sutter	51	N	 	 	 
1119	GVR_ENTC	Tehama	52	N	 	 	 
1120	GVR_ENTC	Trinity	53	N	 	 	 
1121	GVR_ENTC	Tulare	54	N	 	Y	 
1122	GVR_ENTC	Tuolumne	55	N	 	 	 
1123	GVR_ENTC	Ventura	56	N	 	 	 
1124	GVR_ENTC	Yolo	57	N	 	Y	 
1125	GVR_ENTC	Yuba	58	N	 	 	 
1126	GVR_ENTC	State of California	99	N	 	 	 
1127	GVR_ORGC	Bureau of Indian Affairs	0001	N	 	 	 
1128	GVR_ORGC	Community Care Licensing	0002	N	 	 	 
2524	GVR_ORGC	County Licensing	0003	N	 	 	 
1129	GVR_ORGC	Court	0004	N	 	 	 
1130	GVR_ORGC	Department of Interior	0005	N	 	 	 
1131	GVR_ORGC	Department of Justice	0006	N	 	 	 
1132	GVR_ORGC	Department of Mental Health	0007	N	 	 	 
1133	GVR_ORGC	District Attorney	0008	N	 	 	 
5316	GVR_ORGC	Eligibility Office	0009	N	 	 	 
1134	GVR_ORGC	Health Department	0010	N	 	 	 
1135	GVR_ORGC	Prison	0011	N	 	 	 
2525	GVR_ORGC	Probation	0012	N	 	 	 
1136	GVR_ORGC	Public Defender Office	0013	N	 	 	 
6631	HL_CNSTC	Child 12 and older	0010	N	 	 	 
6632	HL_CNSTC	Consent Denied	0020	N	 	 	 
6634	HL_CNSTC	Court	0040	N	 	 	 
6635	HL_CNSTC	Early Start Surrogate Parent	0050	N	 	 	 
6636	HL_CNSTC	Educational Rights (IFSP)	0060	N	 	 	 
6639	HL_CNSTC	Nonminor Dependent	0070	N	 	 	 
6637	HL_CNSTC	Parent/Legal Guardian	0080	N	 	 	 
6638	HL_CNSTC	PPLA Relative Caregiver	0090	N	 	 	 
6640	HL_INTVC	Adaptive	0010	N	 	DD	 
6641	HL_INTVC	Assessment	0020	N	 	BT	 
6642	HL_INTVC	Child and Family Team	0030	N	 	BT	 
6643	HL_INTVC	Cognitive	0040	N	 	DD	 
6644	HL_INTVC	Communication	0050	N	 	DD	 
6645	HL_INTVC	Community Based Services	0060	N	 	BT	 
6646	HL_INTVC	Crisis Intervention	0070	N	 	MH	 
6647	HL_INTVC	Early Intervention Services/IFSP	0080	N	 	DD	 
6648	HL_INTVC	Gross/Fine Motor	0090	N	 	DD	 
6649	HL_INTVC	Inpatient Treatment	0100	N	 	MH	 
6650	HL_INTVC	Intensive Care Coordination	0110	N	 	MH	 
6651	HL_INTVC	Intensive Home Based Services	0120	N	 	MH	 
6652	HL_INTVC	Medication Support Services	0130	N	 	MH	 
6653	HL_INTVC	Natural Supports	0140	N	 	DD	 
6654	HL_INTVC	Outpatient Treatment	0150	N	 	MH	 
6655	HL_INTVC	Social Emotional	0160	N	 	BT	 
6656	HL_INTVC	Therapeutic Behavioral Services	0170	N	 	MH	 
6657	HL_INTVC	Treatment Foster Care	0180	N	 	MH	 
6658	HL_INTVC	Other	0200	N	 	BT	 
6626	HL_REF2C	County Mental Health	0010	N	 	 	 
6627	HL_REF2C	Early Start	0020	N	 	 	 
6628	HL_REF2C	Local Educational Agency	0030	N	 	 	 
6629	HL_REF2C	Regional Center	0040	N	 	 	 
6630	HL_REF2C	Service Provider	0050	N	 	 	 
6624	HL_REFC	Developmental	0010	N	 	 	 
6625	HL_REFC	Mental Health	0020	N	 	 	 
6606	HL_SCRDC	Caregiver	0010	N	 	 	 
6608	HL_SCRDC	Early Start Professional	0020	N	 	 	 
6607	HL_SCRDC	Health Care Provider	0030	N	 	 	 
6609	HL_SCRDC	Mental Health Professional	0040	N	 	 	 
6610	HL_SCRDC	Public Health Nurse	0050	N	 	 	 
6611	HL_SCRDC	Regional Center	0060	N	 	 	 
6612	HL_SCRDC	Service Provider	0070	N	 	 	 
6613	HL_SCRDC	Staff Person	0080	N	 	 	 
6614	HL_SCRNC	Initial Developmental 0-3 Years Old	0010	N	 	DD	 
6615	HL_SCRNC	Initial Developmental 3+ Years Old	0020	N	 	DD	 
6616	HL_SCRNC	Initial Mental Health 0-5 Years Old	0030	N	 	MH	 
6617	HL_SCRNC	Initial Mental Health 5+ Years Old	0040	N	 	MH	 
6618	HL_SCRNC	N/A - Receiving Developmental Services	0050	N	 	DD	 
6619	HL_SCRNC	N/A - Receiving Mental Health Services	0060	N	 	MH	 
6718	HL_SCRNC	N/C - Referred to Developmental Services	0064	N	 	DD	 
6719	HL_SCRNC	N/C - Referred to Mental Health Services	0067	N	 	MH	 
6620	HL_SCRNC	Updated Developmental 0-3 Years Old	0070	N	 	DD	 
6621	HL_SCRNC	Updated Developmental 3+ Years Old	0080	N	 	DD	 
6622	HL_SCRNC	Updated Mental Health 0-5 Years Old	0090	N	 	MH	 
6623	HL_SCRNC	Updated Mental Health 5+ Years Old	0100	N	 	MH	 
6659	HL_TERMC	300 Court Case Dismissed	0010	N	 	 	 
6660	HL_TERMC	600 Court Case Dismissed	0020	N	 	 	 
6661	HL_TERMC	Change of Jurisdiction	0030	N	 	 	 
6662	HL_TERMC	Child Moved out of County	0040	N	 	 	 
6663	HL_TERMC	Child Runaway	0050	N	 	 	 
6664	HL_TERMC	Consent Revoked/Refused	0060	N	 	 	 
6665	HL_TERMC	Deceased	0070	N	 	 	 
6666	HL_TERMC	Goals Met	0080	N	 	 	 
6667	HL_TERMC	Hospitalized	0090	N	 	 	 
6668	HL_TERMC	Incarcerated	0100	N	 	 	 
6669	HL_TERMC	Plan Updated	0110	N	 	 	 
6670	HL_TERMC	Sufficient Progress Achieved	0120	N	 	 	 
6671	HL_TERMC	Voluntary Closure	0130	N	 	 	 
6717	HL_TERMC	Other	0140	N	 	 	 
3166	HLD_RSNC	Administrative Action Pending	0001	Y	 	 	 
1137	HLD_RSNC	Complaint Investigation	0002	Y	 	 	 
1138	HLD_RSNC	Licensee Request	0003	N	 	 	 
1139	HLD_RSNC	Pending Agency Agreement	0004	N	 	 	 
1140	HLD_RSNC	Pending Evaluation	0005	N	 	 	 
3167	HLD_RSNC	Pending training (county required)	0006	N	 	 	 
3168	HLD_RSNC	Other	0007	Y	 	 	 
5934	HLD_RSNC	Contract not compliant	0008	N	 	 	 
5935	HLD_RSNC	Placement issues	0009	N	 	 	 
5936	HLD_RSNC	Does not meet county standards	0010	N	 	 	 
5937	HLD_RSNC	Adoption only	0011	N	 	 	 
1141	HRG_SUBC	300	0050	N	 	01	 
1142	HRG_SUBC	342	0100	N	 	 	 
1143	HRG_SUBC	387	0150	N	 	 	 
1144	HRG_SUBC	388	0200	N	 	 	 
6821	HRG_SUBC	Adult Adoption (f)	0220	N	 	 	 
1151	HRG_SUBC	Contested	0250	N	 	 	 
1148	HRG_SUBC	Continued	0300	N	 	01	 
5833	HRG_SUBC	Default	0350	N	 	 	 
5834	HRG_SUBC	Detained	0400	N	 	01	 
6819	HRG_SUBC	FR (d)	0420	N	 	 	 
5835	HRG_SUBC	Master Calendar	0450	N	 	 	 
5836	HRG_SUBC	Mediation	0500	N	 	 	 
1152	HRG_SUBC	Non-Appearance	0550	N	 	 	 
1153	HRG_SUBC	Non-Detained	0600	N	 	 	 
6820	HRG_SUBC	PPLA (e)	0620	N	 	 	 
5837	HRG_SUBC	Receipt of Report	0650	N	 	 	 
5838	HRG_SUBC	Settlement/Pretrial Conference	0700	N	 	 	 
1154	HRNG_NTC	Hearing on Petition	0050	N	 	01	 
1155	HRNG_NTC	Review Hearing - Juvenile	0100	N	 	 	 
1156	HRNG_NTC	Selection of a Permanent Plan - Juvenile	0150	N	 	 	 
6242	HRNG_NTC	ICWA - Indian Child Proceeding	0175	N	 	01	 
1157	HRNG_NTC	Indian Child Proceedings - SOC319	0200	Y	 	01	 
1158	HRNG_NTC	Other	0250	N	 	01	 
3068	HRNG_TPC	15 Day Review	0010	N	 	 	 
5812	HRNG_TPC	241.1 WIC	0020	N	 	01	 
1163	HRNG_TPC	364 FM Review	0030	N	 	 	 
1164	HRNG_TPC	366.21(e) 6 month Review	0040	N	 	 	 
3069	HRNG_TPC	366.21(f) 12 Month/Permanency	0050	N	 	 	 
1165	HRNG_TPC	366.22 18 Month/Permanency Review	0060	N	 	 	 
6818	HRNG_TPC	366.25 24 Month/Permanency Review	0065	N	 	 	 
1166	HRNG_TPC	366.25 Pre-1989 PPH	0070	Y	 	 	 
1167	HRNG_TPC	366.26 Selection & Implementation	0080	N	 	 	 
1168	HRNG_TPC	366.3 Post Permanent Plan Review	0090	N	 	 	 
6816	HRNG_TPC	366.31 Pre-NMD Review	0093	N	 	 	 
6817	HRNG_TPC	366.32 NMD Review	0096	N	 	 	 
6550	HRNG_TPC	388(e) Reentry	0100	N	 	 	 
6549	HRNG_TPC	391 Termination of Jurisdiction	0110	N	 	 	 
1172	HRNG_TPC	Administrative Review	0120	N	 	 	 
5813	HRNG_TPC	Arraignment	0130	N	 	01	 
5814	HRNG_TPC	Detention	0140	N	 	01	 
1159	HRNG_TPC	Detention/Arraignment	0150	Y	 	01	 
1162	HRNG_TPC	Disposition	0160	N	 	 	 
1169	HRNG_TPC	Ex Parte Application	0170	N	 	 	 
5815	HRNG_TPC	Initial Petition	0180	N	 	01	 
1161	HRNG_TPC	Jurisdiction	0190	N	 	 	 
1160	HRNG_TPC	Jurisdiction/Disposition	0200	N	 	 	 
3067	HRNG_TPC	Mediation	0210	N	 	 	 
5816	HRNG_TPC	Noticed Motion	0220	N	 	 	 
5817	HRNG_TPC	Pretrial	0230	N	 	 	 
3066	HRNG_TPC	Settlement/Pre-trial Conference	0240	N	 	 	 
1170	HRNG_TPC	Special/Interim	0250	N	 	 	 
1171	HRNG_TPC	Transfer In	0260	N	 	01	 
5975	HRNG_TPC	Transfer Out	0270	N	 	01	 
5270	HS_STC	Received	01	N	 	 	 
5271	HS_STC	Withdrawn	02	N	 	 	 
5272	HS_STC	Denied	03	N	 	 	 
5273	HS_STC	Denied, grievance filed	04	N	 	 	 
5274	HS_STC	Approved, available	05	N	 	 	 
5275	HS_STC	Approved, then withdrawn	06	N	 	 	 
5276	HS_STC	Approved, then closed	07	N	 	 	 
5277	HS_STC	Approved, with placement	08	N	 	 	 
6728	ICHS_CRC	Child Caring Institution	0001	N	 	 	 
6729	ICHS_CRC	Foster Family	0002	N	 	 	 
6730	ICHS_CRC	Group Home	0003	N	 	 	 
6731	ICHS_CRC	Institutional Care-Article VI	0004	N	 	 	 
6732	ICHS_CRC	Parent	0005	N	 	 	 
6733	ICHS_CRC	Relative	0006	N	 	 	 
6734	ICHS_CRC	Residential Treatment Center	0007	N	 	 	 
6735	ICHS_CRC	Other	0008	N	 	 	 
6740	ICHS_DLC	Caregivers' Home Needs Correction(s)	0001	N	 	 	 
6741	ICHS_DLC	Child Abuse Central Index (CACI)	0002	N	 	 	 
6742	ICHS_DLC	Department of Justice (DOJ)	0003	N	 	 	 
6743	ICHS_DLC	Education/Training Requirements	0004	N	 	 	 
6744	ICHS_DLC	FBI Request	0005	N	 	 	 
6745	ICHS_DLC	Live Scan/Fingerprint Process	0006	N	 	 	 
6746	ICHS_DLC	Medical Forms	0007	N	 	 	 
6747	ICHS_DLC	Need to Process Criminal Exemption Rqst	0008	N	 	 	 
6748	ICHS_DLC	Noncompliance from Prospective Caregiver	0009	N	 	 	 
6749	ICHS_DLC	Out-of-State Adam Walsh Request	0010	N	 	 	 
6750	ICHS_DLC	Pending Info from Requesting State	0011	N	 	 	 
6751	ICHS_DLC	Other	0012	N	 	 	 
6736	ICHS_STC	Completed	0010	N	 	 	 
6739	ICHS_STC	Withdrawn	0020	N	 	 	 
6738	ICHS_STC	Provisional	0030	N	 	 	 
6737	ICHS_STC	Pending	0040	N	 	 	 
6752	ICPCACTC	Initial Placement	0001	N	 	 	 
6753	ICPCACTC	Placement Change	0002	N	 	 	 
6754	ICPCACTC	Termination	0003	N	 	 	 
6769	ICPCRELC	Aunt (Maternal)	0001	N	 	 	 
6770	ICPCRELC	Aunt (Paternal)	0002	N	 	 	 
6771	ICPCRELC	Brother	0003	N	 	 	 
6772	ICPCRELC	Brother (Half)	0004	N	 	 	 
6773	ICPCRELC	Brother (Step)	0005	N	 	 	 
6774	ICPCRELC	Cousin (Maternal)	0006	N	 	 	 
6775	ICPCRELC	Cousin (Paternal)	0007	N	 	 	 
6776	ICPCRELC	Grandparent (Maternal)	0008	N	 	 	 
6777	ICPCRELC	Grandparent (Paternal)	0009	N	 	 	 
6778	ICPCRELC	Great Aunt (Maternal)	0010	N	 	 	 
6779	ICPCRELC	Great Aunt (Paternal)	0011	N	 	 	 
6780	ICPCRELC	Great Grandparent (Maternal)	0012	N	 	 	 
6781	ICPCRELC	Great Grandparent (Paternal)	0013	N	 	 	 
6782	ICPCRELC	Great Uncle (Maternal)	0014	N	 	 	 
6783	ICPCRELC	Great Uncle (Paternal)	0015	N	 	 	 
6784	ICPCRELC	Nephew (Maternal)	0016	N	 	 	 
6785	ICPCRELC	Nephew (Paternal)	0017	N	 	 	 
6786	ICPCRELC	Niece (Maternal)	0018	N	 	 	 
6787	ICPCRELC	Niece (Paternal)	0019	N	 	 	 
6788	ICPCRELC	Sister	0020	N	 	 	 
6789	ICPCRELC	Sister (Half)	0021	N	 	 	 
6790	ICPCRELC	Sister (Step)	0022	N	 	 	 
6791	ICPCRELC	Uncle (Maternal)	0023	N	 	 	 
6792	ICPCRELC	Uncle (Paternal)	0024	N	 	 	 
6793	ICPCRELC	Other Relative	0025	N	 	 	 
6755	ICPCTRMC	Adoption Finalized (In Sending State)	0001	N	 	 	 
6756	ICPCTRMC	Adoption Finalized (In Receiving State)	0002	N	 	 	 
6757	ICPCTRMC	Approved Resource Not Used for Placement	0003	N	 	 	 
6758	ICPCTRMC	Child Has Moved to Another State	0004	N	 	 	 
6759	ICPCTRMC	Child Reached Majority/Legal Emancipated	0005	N	 	 	 
6760	ICPCTRMC	Child Returned to Sending State	0006	N	 	 	 
6761	ICPCTRMC	Jurisdiction Terminated with Concurrence	0007	N	 	 	 
6762	ICPCTRMC	Legal Custody Given to Relative	0008	N	 	 	 
6763	ICPCTRMC	Legal Custody Returned to Parent(s)	0009	N	 	 	 
6764	ICPCTRMC	Proposed Placement Request Withdrawn	0010	N	 	 	 
6765	ICPCTRMC	Treatment Completed	0011	N	 	 	 
6766	ICPCTRMC	Unilateral Termination	0012	N	 	 	 
6767	ICPCTRMC	Other	0013	N	 	 	 
6722	ICRQ_STC	Accepted	0001	N	 	 	 
6723	ICRQ_STC	Created	0002	N	 	 	 
6724	ICRQ_STC	Pending	0003	N	 	 	 
6725	ICRQ_STC	Received	0004	N	 	 	 
6726	ICRQ_STC	Rejected	0005	N	 	 	 
6727	ICRQ_STC	Sent	0006	N	 	 	 
1197	IMGT_STC	Undocumented Alien	0005	N	 	 	 
1193	IMGT_STC	Asylee	9994	N	 	 	 
1194	IMGT_STC	Legal Resident Alien	9995	N	 	 	 
1195	IMGT_STC	Other Temporary Visa	9996	N	 	 	 
1198	IMGT_STC	Undocumented Alien with Amnesty	9998	N	 	 	 
1199	IMGT_STC	U.S. Citizen	9999	N	 	 	 
1196	IMGT_STC	Time Eligible Refugee	E	N	 	 	 
3289	IMGT_STC	Other	O	N	 	 	 
6346	IMNZTN_C	All Immunizations Waived	0010	N	 	 	All Immunizations Waived
3184	IMNZTN_C	IPV	0020	N	 	 	Inactivated Polio Vaccine
1203	IMNZTN_C	OPV	0030	N	 	 	Oral Polio Vaccine
3188	IMNZTN_C	DTaP	0040	N	 	 	Diphtheria, Tetanus, acellular Pertussis
6347	IMNZTN_C	Tdap	0050	N	 	 	Tetanus, Diphtheria, Pertussis
1200	IMNZTN_C	DTP	0060	N	 	 	Diphtheria, Tetanus, Pertussis
1204	IMNZTN_C	Td	0070	N	 	 	Tetanus, Diphtheria
3183	IMNZTN_C	DT	0080	N	 	 	Diphtheria, Tetanus
1201	IMNZTN_C	Hib	0090	N	 	 	Haemophilus b Vaccine
1202	IMNZTN_C	MMR	0100	N	 	 	Measles, Mumps, Rubella
3185	IMNZTN_C	Hep B	0110	N	 	 	Hepatitis B
3186	IMNZTN_C	VZV	0120	N	 	 	Varicella Zooster Vaccine (Chicken Pox)
3187	IMNZTN_C	Hep A	0130	N	 	 	Hepatitis A
5735	IMNZTN_C	Pneumococcal	0140	N	 	 	 
5740	IMNZTN_C	RSV	0150	Y	 	 	 
6348	IMNZTN_C	TB Test	0160	N	 	 	Tuberculosis Test
6349	IMNZTN_C	HPV	0170	N	 	 	Human Papillomavirus
5734	IMNZTN_C	Influenza	0180	N	 	 	 
6350	IMNZTN_C	Meningococcal Conjugate Vaccine	0190	N	 	 	Meningococcal Conjugate Vaccine
5739	IMNZTN_C	Rotavirus	0200	N	 	 	 
5736	IMNZTN_C	Other	0210	N	 	 	 
3290	INCD_PMC	Clothing Allowance-District Issued	0750	N	 	 	 
1208	INCD_PMC	Initial Clothing Allowance	0764	N	 	 	 
1209	INCD_PMC	Replacement Clothing Allowance	0765	N	 	 	 
1206	INCD_PMC	Back to School Clthng Allownc (non auto)	0766	N	 	 	 
5382	INCD_PMC	State Authorized Allowance	0788	N	 	 	 
1205	INCD_PMC	Adoption Expenses	9998	N	 	 	 
1207	INCD_PMC	Burial Expenses	9999	N	 	 	 
3189	INCM_TPC	Earnings or Wages	0001	N	 	 	 
3190	INCM_TPC	Has No Income	0002	N	 	 	 
3191	INCM_TPC	Military	0003	N	 	 	 
3192	INCM_TPC	Multiple Sources	0004	N	 	 	 
3193	INCM_TPC	Other Income	0005	N	 	 	 
3194	INCM_TPC	Public Assistance	0006	N	 	 	 
3195	INCM_TPC	Social Security	0007	N	 	 	 
3196	INCM_TPC	SSI	0008	N	 	 	 
3197	INCM_TPC	Support Payments or Alimony	0009	N	 	 	 
2500	IND_TRBC	Alaskan Indian Tribes	0001	N	 	 	 
2098	IND_TRBC	California Indian Tribes	0002	Y	 	 	 
2099	IND_TRBC	Other U.S. Indian Tribes	0003	Y	 	 	 
2701	IND_TRBC	Agdaagux	0004	Y	2500	 	 
2702	IND_TRBC	Akhiok	0005	Y	2500	 	 
2703	IND_TRBC	Akiachak	0006	Y	2500	 	 
2704	IND_TRBC	Akiak	0007	Y	2500	 	 
2705	IND_TRBC	Akutan	0008	Y	2500	 	 
2706	IND_TRBC	Alakanuk	0009	Y	2500	 	 
2707	IND_TRBC	Alatna	0010	Y	2500	 	 
